OBJECTID,rAERU19_08,rAERU19_13,rAERU19_18,AERU19_08,AERU19_13,AERU19_18,aAERU19_08,aAERU19_13,aAERU19_18,ePU19_10,ePU19_13,ePU19_18,TRACTNAME,PlanningRegion,ARCModelingArea,GEOID,GlobalID,created_user,created_date,last_edited_user,last_edited_date,SHAPE_Length,SHAPE_Area
1756,8.43621399,5.84551148,2.37247924,41,28,10,8.2,5.6,2,972,958,843,"Census Tract 2.02, Floyd County",Northwest Georgia,No,13115000202,{4F0ACDE3-2FC0-4EDB-8840-93FAA7596D82},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.939556252472785,0.0189451239468178
1757,4.79735318,4.7822374,4.53834116,29,28,29,5.8,5.6,5.8,1209,1171,1278,"Census Tract 1, Floyd County",Northwest Georgia,No,13115000100,{D209E44B-2B1E-4CF6-8001-555A2CFE4C43},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.524923298381799,0.0101270094733798
1758,13.00613497,13.03258145,12.57142857,53,52,33,10.6,10.4,6.6,815,798,525,"Census Tract 11, Floyd County",Northwest Georgia,No,13115001100,{08C9DAC4-76BA-46D9-8133-9D2E003ED51B},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.124944356653531,0.000382757795566532
1759,13.15789474,9.56790124,11.5942029,50,62,64,10,12.4,12.8,760,1296,1104,"Census Tract 5, Floyd County",Northwest Georgia,No,13115000500,{E6845155-AE8A-4A98-92A6-1EF89D4F26CB},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.126878616926122,0.00055276493847703
1760,7.01943844,6.75920338,4.44711539,65,56,37,13,11.2,7.4,1852,1657,1664,"Census Tract 17.02, Floyd County",Northwest Georgia,No,13115001702,{38400705-2A6E-4DA1-BED2-385BFD12BE59},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.546371194709362,0.0100037676545006
1761,5.57398806,8.36337419,6.55462185,42,58,39,8.4,11.6,7.8,1507,1387,1190,"Census Tract 18, Floyd County",Northwest Georgia,No,13115001800,{E9255C58-8AC5-49CC-856C-B32E439CDDD4},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.193061644773826,0.00166189745742825
1762,8.05555556,6.4203513,5.37273338,58,53,40,11.6,10.6,8,1440,1651,1489,"Census Tract 17.01, Floyd County",Northwest Georgia,No,13115001701,{7DD752AF-9CC0-4DAB-B8AF-F625A317CA38},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.50364559075105,0.0102018999010928
1763,14.36210848,14.76407915,14.70019342,94,97,76,18.8,19.4,15.2,1309,1314,1034,"Census Tract 16, Floyd County",Northwest Georgia,No,13115001600,{172FCC8A-B598-4D63-86B5-A9C6A3545FF5},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.112267433016549,0.000436616375631414
1764,6.05245461,10.73529412,4.5923149,45,73,49,9,14.6,9.8,1487,1360,2134,"Census Tract 14, Floyd County",Northwest Georgia,No,13115001400,{6CBDC7DF-CB64-44E6-836F-0AFD26F523DC},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.957577589420155,0.0158696742298626
1765,21.32564841,25.26137327,21.58665305,370,447,317,74,89.4,63.4,3470,3539,2937,"Census Tract 233.09, DeKalb County",Atlanta Regional Commission,Yes,13089023309,{5596B914-F1DD-46ED-BEDF-672D38D7F7AD},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.12282640315686,0.000504816440520495
1766,25.68370987,23.77807133,13.459268,108,90,57,21.6,18,11.4,841,757,847,"Census Tract 232.11, DeKalb County",Atlanta Regional Commission,Yes,13089023211,{465B4232-B807-40EE-8511-342BE366CA6F},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.0730684576651816,0.00024242302496228
1767,19.37777778,22.97417631,35.95206391,109,129,135,21.8,25.8,27,1125,1123,751,"Census Tract 232.12, DeKalb County",Atlanta Regional Commission,Yes,13089023212,{CDA52E13-F63A-4603-9F0C-5B8C3640EC33},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.0875886759470954,0.000345173498600355
1768,12.43980738,14.01869159,16.95267811,155,180,163,31,36,32.6,2492,2568,1923,"Census Tract 233.06, DeKalb County",Atlanta Regional Commission,Yes,13089023306,{CB3295A4-E492-477F-A43F-C58FA035ABC6},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.195683331869083,0.00120199696025067
1769,22.63710618,18.34862385,20.07266122,194,210,221,38.8,42,44.2,1714,2289,2202,"Census Tract 233.03, DeKalb County",Atlanta Regional Commission,Yes,13089023303,{C2974B9E-9D57-4B82-AF4B-20A6215E91B5},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.210413370516703,0.00192468215072355
1770,14.37125749,9.80735552,10.25641026,36,28,42,7.2,5.6,8.4,501,571,819,"Census Tract 9601.01, Putnam County",Middle Georgia,No,13237960101,{70BA1772-B55E-40D3-87CD-1407C438B440},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.656103273103816,0.0158831176208515
1771,5.47945206,7.32265446,6.32411067,22,32,32,4.4,6.4,6.4,803,874,1012,"Census Tract 9601.02, Putnam County",Middle Georgia,No,13237960102,{5B5EDE2F-4BFB-4E2A-90B7-14EE35D7D785},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.71790544377918,0.0153179920171208
1772,11.08829569,11.52368758,16.30123928,135,135,171,27,27,34.2,2435,2343,2098,"Census Tract 9602.02, Putnam County",Middle Georgia,No,13237960202,{45D14A85-1FE0-4C2F-BA92-11216B086B1C},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.714135746763439,0.0123854830319308
1773,6.87022901,13.37792642,13.43669251,9,20,26,1.8,4,5.2,262,299,387,"Census Tract 9602.01, Putnam County",Middle Georgia,No,13237960201,{DD258E09-0184-415A-AD52-B02D07F49A94},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.70430150461081,0.0187164822719335
1774,9.77130977,11.40443506,16.14906832,47,54,52,9.4,10.8,10.4,962,947,644,"Census Tract 9603, Putnam County",Middle Georgia,No,13237960300,{18ACE284-3C43-47D0-8459-D2DAF9648D4F},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.949948407945782,0.0281552644347665
1775,4.47284345,3.71517028,6.55737705,7,6,12,1.4,1.2,2.4,313,323,366,"Census Tract 1205, Terrell County",Southwest Georgia,No,13273120500,{184B2530-04E9-49AA-93BF-958C18927D79},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.690775271504664,0.0159839282411419
1776,16.66666667,22.45614035,8.03011292,60,64,32,12,12.8,6.4,720,570,797,"Census Tract 1204, Terrell County",Southwest Georgia,No,13273120400,{03082BF5-44A8-4373-8018-D78AFE8749CE},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.758059032518568,0.0228275108280866
1777,8.53080569,15.05376344,12.89566237,54,77,55,10.8,15.4,11,1266,1023,853,"Census Tract 1203, Terrell County",Southwest Georgia,No,13273120300,{ACE92683-1773-47C9-9437-ECBAA74F5195},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.373258393648012,0.00584835394393228
1778,6.91056911,5.33333333,6.92041523,17,14,10,3.4,2.8,2,492,525,289,"Census Tract 1202, Terrell County",Southwest Georgia,No,13273120200,{4802594D-AFD5-42B5-9739-89D8B46759B7},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.27022945548672,0.038616545631171
1779,9.16473318,11.99717713,10.52631579,79,85,91,15.8,17,18.2,1724,1417,1729,"Census Tract 13, Floyd County",Northwest Georgia,No,13115001300,{F6B008A9-77B6-4D51-BA06-96167BD56E3F},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.149836158709666,0.00112474314739269
1780,6.12147298,7.82608696,6.72782875,64,63,55,12.8,12.6,11,2091,1610,1635,"Census Tract 12, Floyd County",Northwest Georgia,No,13115001200,{57A92DF2-0FD2-4F9F-95EB-F3D3BFB5D423},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.157262855667831,0.000562987015799041
1781,11.9133574,5.20446097,7.40740741,33,21,23,6.6,4.2,4.6,554,807,621,"Census Tract 9, Floyd County",Northwest Georgia,No,13115000900,{399D2C85-8410-475A-B41A-F6D65675CA27},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.155631609384642,0.000887977731209358
1782,7.94551646,8.98661568,5.80310881,35,47,28,7,9.4,5.6,881,1046,965,"Census Tract 8, Floyd County",Northwest Georgia,No,13115000800,{4A50115F-F6BE-486B-83EB-81C218D11F6F},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.176748442039718,0.00156713798899153
1783,6.71015843,5.25502318,5.62429696,36,34,25,7.2,6.8,5,1073,1294,889,"Census Tract 7, Floyd County",Northwest Georgia,No,13115000700,{D87D66DD-A683-4209-9D70-711348259C6A},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.508264016426617,0.0062220950580228
1784,24.00611621,24.872579,15.51330798,157,122,102,31.4,24.4,20.4,1308,981,1315,"Census Tract 6, Floyd County",Northwest Georgia,No,13115000600,{43BB6279-72C1-4993-A7BE-C5338C2A61D6},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.231376286765896,0.00149406022983666
1785,5.91900311,7.4484147,5.40322581,57,74,67,11.4,14.8,13.4,1926,1987,2480,"Census Tract 4, Floyd County",Northwest Georgia,No,13115000400,{1BDE29B5-88C3-4CED-9AA5-393433845B2A},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.197099252791337,0.00138178877086234
1786,1.27659575,1.30399348,1.34228188,6,8,8,1.2,1.6,1.6,940,1227,1192,"Census Tract 3, Floyd County",Northwest Georgia,No,13115000300,{B49CD456-EFA1-4338-8D84-D08835D2CD6E},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.744165479442343,0.0136307045222182
1787,4.19161677,4.94972931,6.03948897,28,32,26,5.6,6.4,5.2,1336,1293,861,"Census Tract 20, Floyd County",Northwest Georgia,No,13115002000,{95ACEE36-6C7E-45BF-8696-409D93C9793B},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.864906269831509,0.0282464546682469
1788,6.9186419,6.35761589,13.03462322,54,48,64,10.8,9.6,12.8,1561,1510,982,"Census Tract 217.06, DeKalb County",Atlanta Regional Commission,Yes,13089021706,{D2BD2930-8588-4A81-B49C-6CB5A8FA1E31},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.122865142177638,0.000506123677745174
1789,3.16066725,3.54477612,4.25138632,18,19,23,3.6,3.8,4.6,1139,1072,1082,"Census Tract 212.11, DeKalb County",Atlanta Regional Commission,Yes,13089021211,{8A3560FC-648F-4575-9F4A-E4E74024FDD8},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.104816550934807,0.000490801726124277
1790,3.1268095,3.68532955,4.09323479,27,26,36,5.4,5.2,7.2,1727,1411,1759,"Census Tract 212.10, DeKalb County",Atlanta Regional Commission,Yes,13089021210,{17AB102D-B182-4350-93ED-8B7BC38FCE70},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.116320986494566,0.000620526055692078
1791,7.32177264,3.6121673,3.55699272,38,19,22,7.6,3.8,4.4,1038,1052,1237,"Census Tract 212.13, DeKalb County",Atlanta Regional Commission,Yes,13089021213,{E77EE6E6-90EA-469D-BB5F-F593ACB05CF3},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.0823650148941382,0.00029368940823788
1792,10.70707071,10.28684471,16.33639439,106,104,169,21.2,20.8,33.8,1980,2022,2069,"Census Tract 213.03, DeKalb County",Atlanta Regional Commission,Yes,13089021303,{4EDBBBFC-F52C-42EB-A405-AA07E2C1BD91},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.0893889436888192,0.000427418307212724
1793,26.92307692,39.10891089,20.78169685,77,79,109,15.4,15.8,21.8,572,404,1049,"Census Tract 213.01, DeKalb County",Atlanta Regional Commission,Yes,13089021301,{FFFBE87E-AAC1-4BE5-861A-E48688145AE3},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.0935495554624593,0.000353913936254147
1794,16.39751553,14.02439024,10.61571125,66,46,50,13.2,9.2,10,805,656,942,"Census Tract 212.09, DeKalb County",Atlanta Regional Commission,Yes,13089021209,{AD9D9B7B-27AD-4291-9BBA-C69AF3DEFBF2},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.126898698138315,0.000472719832241473
1795,11.95652174,8.98550725,6.29770992,44,31,33,8.8,6.2,6.6,736,690,1048,"Census Tract 214.05, DeKalb County",Atlanta Regional Commission,Yes,13089021405,{02A23F86-9801-482D-99C8-994D0C1F56B3},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.0897375290852184,0.000233978034657559
1796,13.27967807,12.59600614,11.57775255,33,41,51,6.6,8.2,10.2,497,651,881,"Census Tract 212.08, DeKalb County",Atlanta Regional Commission,Yes,13089021208,{FA7EECBF-1A32-41F8-8B3F-7D3B51667609},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.125755815394017,0.000347821266270695
1797,8.40602696,10.2610261,10.64301552,53,57,72,10.6,11.4,14.4,1261,1111,1353,"Census Tract 212.04, DeKalb County",Atlanta Regional Commission,Yes,13089021204,{6F405E5A-C617-4023-8A43-D7EF98C4F7C2},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.0899201714453449,0.000453387848528322
1798,5.71040109,5.03875969,7.25806452,42,26,36,8.4,5.2,7.2,1471,1032,992,"Census Tract 702.01, Crawford County",Middle Georgia,No,13079070201,{63874B14-DE07-438B-8340-29F827F622F1},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.904141687744141,0.0218098823996595
1799,4.70347648,3.14465409,3.64415863,23,20,17,4.6,4,3.4,978,1272,933,"Census Tract 702.02, Crawford County",Middle Georgia,No,13079070202,{B18C11BB-583C-42EF-8082-6A08DFC98E5A},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.843065080140119,0.0221279753897941
1800,8.10514786,12.68292683,6.74846626,37,52,33,7.4,10.4,6.6,913,820,978,"Census Tract 701, Crawford County",Middle Georgia,No,13079070100,{EE1F7960-5778-436E-8E35-8401C3F98C7E},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.078612052406,0.0373836477280426
1801,,,,,,,,,,0,0,0,"Census Tract 9800, Long County",Coastal Regional Commission,No,13183980000,{096092E5-4618-4383-BBBD-37B7149E2470},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.448274003357747,0.0108325133183879
1802,4.17158599,6.91449814,7.78390938,53,93,134,10.6,18.6,26.8,2541,2690,3443,"Census Tract 9701, Long County",Coastal Regional Commission,No,13183970100,{723E3A37-43A8-476B-81EC-F9FF81D19B32},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.06886136500192,0.0451717952583598
1803,3.99610136,5.01981506,5.22355024,41,57,59,8.2,11.4,11.8,2052,2271,2259,"Census Tract 9702, Long County",Coastal Regional Commission,No,13183970200,{F2238BD9-54E5-4B2C-8776-EDB9BB0E6BC1},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.07109066361314,0.0435489743013957
1804,7.2585148,5.60524747,8.76494024,65,47,55,13,9.4,11,1791,1677,1255,"Census Tract 9502.01, Tattnall County",Heart of Georgia Altamaha,No,13267950201,{7BDD7BE9-FEFF-42C3-9BF0-4A4F262F6AB0},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.59433816443519,0.0154930807761491
1805,9.68188105,7.8042328,7.5862069,70,59,44,14,11.8,8.8,1446,1512,1160,"Census Tract 9502.02, Tattnall County",Heart of Georgia Altamaha,No,13267950202,{9BFAD064-107D-4ABE-BA2D-9C776773B265},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.12035438368203,0.0266694874562481
1806,9.16955017,12.67857143,12.75890638,53,71,77,10.6,14.2,15.4,1156,1120,1207,"Census Tract 9504, Tattnall County",Heart of Georgia Altamaha,No,13267950400,{B8D2DAF8-E210-4FA7-9219-DD3F74EBF9C9},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.960215283801188,0.0316628654374222
1807,16.83501684,21.70087977,6.39269406,75,74,42,15,14.8,8.4,891,682,1314,"Census Tract 9503, Tattnall County",Heart of Georgia Altamaha,No,13267950300,{950E0BCC-E177-4B95-BD91-58AA7EBE1076},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.736526447012666,0.0209681727463571
1808,11.9205298,9.66010733,11.12696148,54,54,39,10.8,10.8,7.8,906,1118,701,"Census Tract 9501, Tattnall County",Heart of Georgia Altamaha,No,13267950100,{EAC8AB2F-58D3-4225-8683-F85664304315},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.870516012258401,0.0259771089656967
1809,9.59349594,6.88849971,4.78547855,59,59,58,11.8,11.8,11.6,1230,1713,2424,"Census Tract 212.02, DeKalb County",Atlanta Regional Commission,Yes,13089021202,{A693C627-2DAE-4432-8632-B6AA02415551},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.148428142103567,0.000719409320359691
1810,14.1924249,23.59550562,22.62210797,163,210,220,32.6,42,44,2297,1780,1945,"Census Tract 232.10, DeKalb County",Atlanta Regional Commission,Yes,13089023210,{ADC1A5B3-A825-42A2-A21E-A9FE49690928},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.0959959401444009,0.000407209764970503
1811,15.61686622,17.60089686,19.71123666,150,157,157,30,31.4,31.4,1921,1784,1593,"Census Tract 232.09, DeKalb County",Atlanta Regional Commission,Yes,13089023209,{456D3411-DADC-45BF-8811-92D6994E5875},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.0868647954235378,0.000448446001493469
1812,71.26948775,63.28257191,27.78505898,160,187,106,32,37.4,21.2,449,591,763,"Census Tract 236.03, DeKalb County",Atlanta Regional Commission,Yes,13089023603,{2F6DD5F9-2533-41E4-9381-9CD51C62A284},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.0725136644940318,0.00028668277509923
1813,8.01393728,23.23943662,5.58510638,23,66,21,4.6,13.2,4.2,574,568,752,"Census Tract 216.03, DeKalb County",Atlanta Regional Commission,Yes,13089021603,{D4430118-B471-443B-8F33-980ED8443069},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.0909042856514171,0.000374356055389509
1814,7.18424102,5.6768559,4.01337793,31,26,18,6.2,5.2,3.6,863,916,897,"Census Tract 9603, Hart County",Georgia Mountains,No,13147960300,{51BBAB00-A6E2-4E62-A715-A48F48214BB2},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.408712650384432,0.00933721960228895
1815,4.61254612,3.38028169,2.51937985,25,24,13,5,4.8,2.6,1084,1420,1032,"Census Tract 9601, Hart County",Georgia Mountains,No,13147960100,{1A20E50E-01C2-49BE-B42A-C726EEE09E35},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.666977658373025,0.0153711369077212
1816,13.998614,12.97658863,5.25373134,101,97,44,20.2,19.4,8.8,1443,1495,1675,"Census Tract 9605, Hart County",Georgia Mountains,No,13147960500,{0C78C6DA-E885-433A-89CD-50F0F507F36E},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.583940365827962,0.0161070874834499
1817,9.17127072,7.59493671,5.20446097,83,60,42,16.6,12,8.4,1810,1580,1614,"Census Tract 9604, Hart County",Georgia Mountains,No,13147960400,{09D5F890-7260-453E-974B-6061C4D8D2F9},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.663357795744642,0.0119987882044112
1818,3.90243902,4.30107527,5.07757405,20,16,18,4,3.2,3.6,1025,744,709,"Census Tract 9602, Hart County",Georgia Mountains,No,13147960200,{29F5A4FA-8D7A-4E17-BFAE-CF4C3B02D8A0},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.529589937267676,0.0123931169383324
1819,,,,,,,,,,580,845,1104,"Census Tract 202.01, Chattahoochee County",River Valley,No,13053020201,{4FA22333-0BEA-449E-BE40-A2CAB085B0B4},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.110801243392077,0.000617825010929002
1820,1.7254902,0.80784766,2.50521921,11,7,12,2.2,1.4,2.4,1275,1733,958,"Census Tract 202.05, Chattahoochee County",River Valley,No,13053020205,{51157D5E-CFD3-4180-A2D0-A6F46C4DCB33},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.122210581242143,0.000755597116083571
1821,,,,,,,,,,99,112,165,"Census Tract 202.06, Chattahoochee County",River Valley,No,13053020206,{F0972FDF-D6EB-450D-9401-BBC40C4C652B},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.09119082182041,0.0293170641859658
1822,2.12201591,,1.53139357,8,,5,1.6,,1,754,892,653,"Census Tract 202.03, Chattahoochee County",River Valley,No,13053020203,{40692562-251D-474A-B6DA-F1365997C60B},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.679486296077239,0.0157351474818116
1823,2.92792793,7.85907859,8.92307692,13,29,29,2.6,5.8,5.8,888,738,650,"Census Tract 201, Chattahoochee County",River Valley,No,13053020100,{7B950E6D-9618-4F45-9042-1544A2AEF108},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.784734744575555,0.0158906301216361
1824,6.15942029,4.11214953,8.19964349,17,11,23,3.4,2.2,4.6,552,535,561,"Census Tract 9503, Montgomery County",Heart of Georgia Altamaha,No,13209950300,{A4A27197-7051-43B1-AAFD-E582BFEB9021},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.741210543722472,0.0196851233390792
1825,6.97167756,7.3664825,5.60747664,16,20,12,3.2,4,2.4,459,543,428,"Census Tract 9501, Montgomery County",Heart of Georgia Altamaha,No,13209950100,{5E20EB33-9085-44AA-AE0C-BF2E618ABCD0},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.799976886036062,0.0212915373881393
1826,6.42722117,6.2992126,5.13207547,51,44,34,10.2,8.8,6.8,1587,1397,1325,"Census Tract 9502, Montgomery County",Heart of Georgia Altamaha,No,13209950200,{37EA2179-41BA-4C6B-A5CA-658EDED708B0},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.843277095625686,0.0196198795972714
1827,3.64025696,5.4054054,4.35729848,17,18,20,3.4,3.6,4,934,666,918,"Census Tract 909.05, Cherokee County",Atlanta Regional Commission,Yes,13057090905,{4027AC59-9BE2-4F17-80FB-CA024FE7B927},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.102805416875916,0.000404763646644462
1828,8.39895013,3.68589744,4.03971243,80,46,59,16,9.2,11.8,1905,2496,2921,"Census Tract 909.04, Cherokee County",Atlanta Regional Commission,Yes,13057090904,{12CCD369-9DF5-4D64-A81A-B05188E4C2E6},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.153412192176133,0.00122956745169567
1829,2.16396172,3.3256351,2.29489386,26,36,20,5.2,7.2,4,2403,2165,1743,"Census Tract 910.07, Cherokee County",Atlanta Regional Commission,Yes,13057091007,{3632B4B4-53F2-4ED7-BB89-A780CAFE5336},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.157711748059461,0.000948043132636662
1830,3.61404705,4.91698595,2.44920679,53,77,44,10.6,15.4,8.8,2933,3132,3593,"Census Tract 908.03, Cherokee County",Atlanta Regional Commission,Yes,13057090803,{055E7511-D697-4600-A33E-194187BA732C},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.231551910359243,0.00237170916613387
